kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5436502,K00834.04,Kepler-238 b,1,1,0,0,0,0,2.090811305,134.17462,0.746,3.388,1.16E+02,1.62,1642,1718.04,19.9,5,q1_q17_dr25_tce,5739,4.191,1.384,287.89713,40.637821,15.084
10875245,K00117.03,Kepler-107 b,1,0.995,0,0,0,0,3.180027898,133.49863,0.196,3.5797,1.20E+02,1.53,1458,1066.86,50.4,2,q1_q17_dr25_tce,5847,4.191,1.402,297.02826,48.208611,12.487
5436502,K00834.05,Kepler-238 f,1,0.989,0,0,0,0,50.4467417,178.5014,0.379,7.159,3.70E+02,2.67,568,24.64,19.4,4,q1_q17_dr25_tce,5739,4.191,1.384,287.89713,40.637821,15.084
5456651,K00835.01,Kepler-239 b,1,1,0,0,0,0,11.76307164,180.93613,0.048,2.9076,1.04E+03,2.35,616,33.99,48.9,1,q1_q17_dr25_tce,4959,4.603,0.756,294.20215,40.66341,15.208
5456651,K00835.02,Kepler-239 c,1,0.878,0,0,0,0,56.2279271,132.29259,0.7,3.57,8.63E+02,2.37,366,4.22,20.9,2,q1_q17_dr25_tce,4959,4.603,0.756,294.20215,40.66341,15.208
5481416,K00836.01,,0,0,0,1,1,1,2.384052875,171.58362,1.178,3.0918,1.27E+03,17.06,1010,244.87,50.5,1,q1_q17_dr25_tce,4794,4.58,0.701,299.64285,40.691238,15.836
5531576,K00837.01,Kepler-240 c,1,1,0,0,0,0,7.953547,174.66224,0.3,2.6312,8.75E+02,2.25,696,55.37,38.4,1,q1_q17_dr25_tce,4768,4.536,0.779,291.15878,40.750271,15.66
5531576,K00837.02,Kepler-240 b,1,1,0,0,0,0,4.14451656,135.92831,0.004,2.3421,3.92E+02,1.48,864,132.08,22.8,2,q1_q17_dr25_tce,4768,4.536,0.779,291.15878,40.750271,15.66
5534814,K00838.01,,0,0,0,1,0,0,4.859386384,173.011469,1.259,2.2757,6.04E+03,38.33,1114,364.23,269.7,1,q1_q17_dr25_tce,6072,4.47,0.988,292.21436,40.759762,15.311
6291653,K00850.01,Kepler-702 b,1,0.999,0,0,0,0,10.52629458,176.522462,0.644,2.5211,9.77E+03,8.24,713,61.16,482.3,1,q1_q17_dr25_tce,5386,4.553,0.793,293.87811,41.66177,15.305
6392727,K00851.01,Kepler-703 b,1,1,0,0,0,0,4.583520948,169.973972,0.045,2.7055,3.81E+03,5.39,1038,274.98,99.5,1,q1_q17_dr25_tce,5815,4.54,0.877,299.18686,41.74268,15.287
6422070,K00852.01,Kepler-704 b,1,0.876,0,0,0,0,3.76181843,171.90364,0.926,3.5176,5.11E+02,2.66,1121,372.62,35.9,1,q1_q17_dr25_tce,5653,4.472,0.949,283.31638,41.83712,15.257
6428700,K00853.01,Kepler-242 b,1,1,0,0,0,0,8.20396958,169.69138,0.823,2.9667,1.02E+03,3.01,742,71.5,54.4,1,q1_q17_dr25_tce,5015,4.499,0.826,286.5657,41.808399,15.376
6428700,K00853.02,Kepler-242 c,1,1,0,0,0,0,14.49645186,143.41659,0.97,4.016,6.48E+02,3.01,613,33.48,25.7,2,q1_q17_dr25_tce,5015,4.499,0.826,286.5657,41.808399,15.376
5794379,K00842.01,Kepler-241 b,1,1,0,0,0,0,12.71809866,175.35526,0.427,3.0957,1.15E+03,2.31,562,23.6,52.7,1,q1_q17_dr25_tce,4702,4.592,0.686,292.91312,41.060921,15.389
5794379,K00842.02,Kepler-241 c,1,0.999,0,0,0,0,36.06588163,198.58423,0.26,4.3246,1.56E+03,2.64,397,5.88,51.7,2,q1_q17_dr25_tce,4702,4.592,0.686,292.91312,41.060921,15.389
5881688,K00843.01,Kepler-696 b,1,1,0,0,0,0,4.190425659,171.44122,0.458,2.8589,2.88E+03,6.21,1234,547.9,240.6,1,q1_q17_dr25_tce,6073,4.392,1.135,293.49661,41.137589,15.27
6022556,K00844.01,Kepler-697 b,1,1,0,0,0,0,3.709870784,171.987982,0.023,3.0694,2.02E+03,4.35,1151,415.1,116.1,1,q1_q17_dr25_tce,5727,4.463,0.978,283.86441,41.346458,15.581
6032497,K00845.01,Kepler-698 b,1,1,0,0,0,0,16.3297527,177.29506,0.791,6.271,1.19E+03,3.75,727,66.08,74.6,1,q1_q17_dr25_tce,5878,4.444,0.987,288.51001,41.301769,15.447
6061119,K00846.01,Kepler-699 b,1,0.985,0,0,0,0,27.80756622,186.713552,0.782,4.21587,2.54E+04,13.84,554,22.24,748.1,1,q1_q17_dr25_tce,5862,4.584,0.785,296.88821,41.396091,15.482
6191521,K00847.01,Kepler-700 b,1,0.942,0,0,0,0,80.8723469,203.895,0.527,11.195,3.60E+03,7.59,452,9.88,160.9,1,q1_q17_dr25_tce,5510,4.222,1.238,287.1543,41.565788,15.201
6267425,K00848.01,,0,0,0,1,1,0,3.166465862,172.002627,1.266,2.9381,4.36E+03,26.82,954,196.31,122.1,1,q1_q17_dr25_tce,4968,4.575,0.704,284.86929,41.679192,15.999
3531558,K00118.01,Kepler-467 b,1,0.912,0,0,0,0,24.99324319,138.68167,0.686,5.9409,2.70E+02,2.29,712,60.88,62,1,q1_q17_dr25_tce,5718,4.181,1.317,287.36279,38.649601,12.377
6276477,K00849.01,Kepler-701 b,1,1,0,0,0,0,10.35533116,170.93729,0.029,3.1775,7.51E+02,2.47,777,86.22,49.2,1,q1_q17_dr25_tce,5501,4.462,0.918,288.9942,41.633282,15.018
6863998,K00867.01,Kepler-709 b,1,1,0,0,0,0,16.08518937,180.28319,0.867,3.984,1.44E+03,3.68,613,33.43,62.6,1,q1_q17_dr25_tce,5239,4.523,0.826,292.10519,42.380322,15.219
6948054,K00869.01,Kepler-245 b,1,1,0,0,0,0,7.49018305,174.95037,0.02,2.7297,1.12E+03,2.56,753,76.06,53,1,q1_q17_dr25_tce,5103,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.02,Kepler-245 d,1,1,0,0,0,0,36.2761238,201.2869,0.035,4.7865,1.57E+03,3.03,445,9.29,45.5,2,q1_q17_dr25_tce,5103,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.03,Kepler-245 c,1,1,0,0,0,0,17.46087931,137.26594,0.594,2.2641,8.12E+02,2.32,568,24.6,22.6,4,q1_q17_dr25_tce,5103,4.562,0.787,291.63898,42.436321,15.599
6435936,K00854.01,Kepler-705 b,1,0.996,0,0,0,0,56.0560754,201.16578,0.018,4.685,1.63E+03,1.94,233,0.69,27.4,1,q1_q17_dr25_tce,3593,4.757,0.491,289.50848,41.812119,15.849
6522242,K00855.01,Kepler-706 b,1,0.974,0,0,0,0,41.40831669,195.78745,0.377,5.0264,2.28E+04,11.38,453,9.93,907.8,1,q1_q17_dr25_tce,5522,4.586,0.747,291.76041,41.944069,15.196
6587280,K00857.01,Kepler-243 b,1,1,0,0,0,0,5.715425977,174.87931,0.348,2.5242,9.08E+02,2.47,850,123.03,59.4,1,q1_q17_dr25_tce,5237,4.572,0.826,285.11047,42.033958,15.086
9471974,K00119.01,Kepler-108 B b,1,0.959,0,0,0,0,49.18394185,141.911924,0.035,11.3364,1.65E+03,8.2,669,47.4,355.7,1,q1_q17_dr25_tce,5626,3.907,2.057,294.55917,46.062328,12.654
6587280,K00857.02,Kepler-243 c,1,0.994,0,0,0,0,20.0261412,146.91109,0.957,1.611,4.21E+02,2.28,559,23.14,10.7,2,q1_q17_dr25_tce,5237,4.572,0.826,285.11047,42.033958,15.086
6675056,K00859.01,,0,0,0,1,1,1,10.44331991,175.4046,0.23,2.743,1.16E+03,2.66,667,46.94,51.7,1,q1_q17_dr25_tce,4947,4.516,0.802,286.24356,42.148811,15.546
6685526,K00861.01,Kepler-707 b,1,1,0,0,0,0,2.237489571,170.81914,0.128,1.8119,3.16E+02,1.41,1160,427.17,30.7,1,q1_q17_dr25_tce,5265,4.58,0.81,290.00757,42.116459,15.001
6756669,K00862.01,,0,0,0,1,0,0,5.851520671,173.8228336,0.211,3.11058,3.30E+04,14.62,901,155.89,1630.4,1,q1_q17_dr25_tce,5532,4.53,0.806,284.08731,42.233231,15.33
6784235,K00863.01,Kepler-708 b,1,1,0,0,0,0,3.167893418,172.147959,0.026,2.1814,7.81E+02,2.62,1221,526.23,64.8,1,q1_q17_dr25_tce,5895,4.503,0.94,293.81647,42.212502,15.533
6849310,K00864.01,Kepler-244 b,1,1,0,0,0,0,4.311780262,173.576483,0.196,2.7251,1.15E+03,3.11,1038,274.84,86.1,1,q1_q17_dr25_tce,5527,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.02,Kepler-244 d,1,1,0,0,0,0,20.0504494,188.08821,0.383,4.556,8.41E+02,2.69,622,35.44,37.8,2,q1_q17_dr25_tce,5527,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.03,Kepler-244 c,1,1,0,0,0,0,9.76734503,186.57718,0.9,1.6585,5.69E+02,2.67,791,92.46,21.1,3,q1_q17_dr25_tce,5527,4.484,0.927,287.24268,42.301369,15.604
9471974,K00119.02,Kepler-108 B c,1,0.987,0,0,0,0,190.3200468,312.68498,0.812,15.284,1.14E+03,7.78,426,7.8,139.3,2,q1_q17_dr25_tce,5626,3.907,2.057,294.55917,46.062328,12.654
6862603,K00866.01,,0,0,0,1,1,0,2.861159894,171.648106,0.965,1.8832,1.01E+03,4.37,1355,797.1,58.3,1,q1_q17_dr25_tce,6126,4.458,1.021,291.67172,42.343109,15.618
7366258,K00880.01,Kepler-82 b,1,1,0,0,0,0,26.44439337,194.12074,0.03,3.9783,1.84E+03,3.91,562,23.54,88,2,q1_q17_dr25_tce,5427,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.02,Kepler-82 c,1,0.983,0,0,0,0,51.53997972,174.055011,0.183,6.3994,3.64E+03,5.51,450,9.67,155.5,1,q1_q17_dr25_tce,5427,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.03,Kepler-82 e,1,1,0,0,0,0,5.902245782,136.78393,0.209,2.9003,7.02E+02,2.43,926,173.74,59.3,3,q1_q17_dr25_tce,5427,4.463,0.929,292.87338,42.966141,15.158
7366258,K00880.04,Kepler-82 d,1,1,0,0,0,0,2.382951591,135.080841,0.479,1.8876,3.92E+02,1.86,1253,583.01,41.4,4,q1_q17_dr25_tce,5427,4.463,0.929,292.87338,42.966141,15.158
7373451,K00881.01,Kepler-712 b,1,1,0,0,0,0,21.02250608,207.67593,0.036,4.1072,1.77E+03,3.07,521,17.48,62.4,1,q1_q17_dr25_tce,5067,4.585,0.75,294.90973,42.935261,15.859
6948054,K00869.04,Kepler-245 e,1,1,0,0,0,0,3.219814777,133.00406,0.06,2.0642,4.88E+02,1.69,998,234.93,30.5,3,q1_q17_dr25_tce,5103,4.562,0.787,291.63898,42.436321,15.599
6949607,K00870.01,Kepler-28 b,1,1,0,0,0,0,5.912273234,172.184012,0.17,2.3254,9.61E+02,1.73,585,27.72,62.8,1,q1_q17_dr25_tce,4072,4.696,0.57,292.13702,42.42942,15.036
6949607,K00870.02,Kepler-28 c,1,1,0,0,0,0,8.98581901,175.68418,0.008,2.8606,8.81E+02,1.65,509,15.9,51.8,2,q1_q17_dr25_tce,4072,4.696,0.57,292.13702,42.42942,15.036
11869052,K00120.01,,0,0.573,0,1,0,0,20.5452375,137.91394,0.95,2.517,2.19E+02,2.41,742,71.57,18.5,1,q1_q17_dr25_tce,5670,4.206,1.264,294.40192,50.172089,12.003
7109675,K00872.01,Kepler-46 b,1,1,0,0,0,0,33.60123371,186.680343,0.67,4.4056,7.43E+03,8.46,495,14.22,247.9,1,q1_q17_dr25_tce,5149,4.447,0.93,289.26874,42.604172,15.262
7109675,K00872.02,Kepler-46 d,1,1,0,0,0,0,6.76652928,138.0637,0.429,2.9004,4.51E+02,1.97,845,120.48,29.2,2,q1_q17_dr25_tce,5149,4.447,0.93,289.26874,42.604172,15.262
7118364,K00873.01,Kepler-710 b,1,1,0,0,0,0,4.347288783,172.23343,0.025,2.1024,4.52E+02,2.36,1174,449.79,39.7,1,q1_q17_dr25_tce,5754,4.345,1.122,291.96417,42.69614,15.024
7134976,K00874.01,Kepler-246 b,1,1,0,0,0,0,4.601811819,169.98108,0.567,2.2607,7.56E+02,2.35,896,152.91,60.8,1,q1_q17_dr25_tce,4986,4.496,0.833,296.48343,42.663429,15.024
7134976,K00874.02,Kepler-246 c,1,0.997,0,0,0,0,11.18719905,137.17814,0.387,3.252,3.54E+02,1.55,667,46.65,21.9,2,q1_q17_dr25_tce,4986,4.496,0.833,296.48343,42.663429,15.024
7270230,K00876.01,,0,0,0,1,0,0,6.998099523,171.898913,7.361,2.0488,2.03E+04,588.66,853,125.22,192.3,1,q1_q17_dr25_tce,5612,4.566,0.829,287.88412,42.832439,15.877
7287995,K00877.01,Kepler-81 b,1,1,0,0,0,0,5.95489993,170.955871,0.327,2.3892,1.41E+03,2.33,635,38.52,87.2,1,q1_q17_dr25_tce,4261,4.641,0.633,293.63696,42.82497,15.019
7287995,K00877.02,Kepler-81 c,1,1,0,0,0,0,12.03987488,181.22536,0.286,2.7363,1.25E+03,2.18,502,15.06,57.6,2,q1_q17_dr25_tce,4261,4.641,0.633,293.63696,42.82497,15.019
7287995,K00877.03,Kepler-81 d,1,0.998,0,0,0,0,20.83762895,132.08488,0.706,2.3734,4.39E+02,1.42,418,7.24,14.9,3,q1_q17_dr25_tce,4261,4.641,0.633,293.63696,42.82497,15.019
3247396,K00121.01,,0,0,0,1,1,1,8.8111022,136.4568,1.223,5.0683,4.01E+02,63.66,1399,904.92,76.8,1,q1_q17_dr25_tce,6200,3.8,2.404,294.46088,38.383461,12.759
7303253,K00878.01,Kepler-711 b,1,1,0,0,0,0,23.58917143,173.81994,0.926,5.073,1.20E+03,3.16,487,13.34,53.3,1,q1_q17_dr25_tce,4919,4.566,0.721,297.46002,42.83992,15.316
5094751,K00123.01,Kepler-109 b,1,1,0,0,0,0,6.481633073,122.977657,0.833,3.784,2.99E+02,2.54,1145,406.25,125.6,1,q1_q17_dr25_tce,5945,4.213,1.302,290.39273,40.28487,12.365
7678434,K00892.01,Kepler-716 b,1,1,0,0,0,0,10.37168928,172.61729,0.537,3.035,1.25E+03,3.2,720,63.68,64.5,1,q1_q17_dr25_tce,5121,4.457,0.888,290.39322,43.363899,15.193
7678434,K00892.02,Kepler-716 c,1,1,0,0,0,0,3.96996298,137.75447,0.836,1.1757,2.99E+02,1.78,992,229.37,15,2,q1_q17_dr25_tce,5121,4.457,0.888,290.39322,43.363899,15.193
7685981,K00893.01,Kepler-717 b,1,1,0,0,0,0,4.40841331,172.18582,0.899,5.012,5.49E+02,2.66,1139,398,45.1,1,q1_q17_dr25_tce,6007,4.457,0.961,292.96555,43.34639,15.662
7708215,K00894.01,,0,0,0,1,1,1,7.9426176,174.52563,0.942,6.703,1.59E+03,4.68,878,140.57,60.4,1,q1_q17_dr25_tce,5811,4.521,0.926,299.00143,43.399632,15.26
7373451,K00881.02,Kepler-712 c,1,1,0,0,0,0,226.8904775,207.35971,0.731,7.558,3.14E+03,4.53,236,0.73,46.8,2,q1_q17_dr25_tce,5067,4.585,0.75,294.90973,42.935261,15.859
7377033,K00882.01,,0,0,0,1,0,0,1.956811408,170.694208,1.091,2.1958,2.49E+04,21.58,1109,357.16,125.4,1,q1_q17_dr25_tce,5209,4.657,0.603,295.83536,42.943062,15.533
7434875,K00884.01,Kepler-247 c,1,1,0,0,0,0,9.439459486,177.186096,0.049,2.8979,3.04E+03,4.16,686,52.32,175.2,1,q1_q17_dr25_tce,5097,4.597,0.779,288.64252,43.039291,15.067
8349582,K00122.01,Kepler-95 b,1,1,0,0,0,0,11.52306746,131.969055,0,3.8757,5.07E+02,3.13,927,174.81,142,1,q1_q17_dr25_tce,5644,4.162,1.411,284.48245,44.398041,12.346
7434875,K00884.02,Kepler-247 d,1,0,0,0,0,0,20.47748843,178.66786,0.497,2.8364,1.38E+03,2.92,530,18.65,52.7,2,q1_q17_dr25_tce,5097,4.597,0.779,288.64252,43.039291,15.067
7434875,K00884.03,Kepler-247 b,1,1,0,0,0,0,3.336123113,135.31623,0.252,1.9616,5.16E+02,1.74,970,209.79,41.6,3,q1_q17_dr25_tce,5097,4.597,0.779,288.64252,43.039291,15.067
7455287,K00886.01,Kepler-54 b,1,1,0,0,0,0,8.01078456,170.20739,0.192,2.312,1.33E+03,1.72,453,9.9,48.5,1,q1_q17_dr25_tce,3713,4.779,0.47,294.77393,43.056301,15.847
7455287,K00886.02,Kepler-54 c,1,1,0,0,0,0,12.07134205,143.45948,0.014,4.3224,7.59E+02,1.29,395,5.74,31,2,q1_q17_dr25_tce,3713,4.779,0.47,294.77393,43.056301,15.847
7455287,K00886.03,Kepler-54 d,1,0.986,0,0,0,0,20.99587872,152.31554,0.228,2.6333,7.67E+02,1.3,328,2.74,18.2,3,q1_q17_dr25_tce,3713,4.779,0.47,294.77393,43.056301,15.847
7458762,K00887.01,Kepler-713 b,1,1,0,0,0,0,7.41113177,175.34754,0.712,2.5242,6.21E+02,2.45,905,158.11,50.4,1,q1_q17_dr25_tce,5849,4.517,0.919,295.65149,43.029831,15.031
7552344,K00888.01,,0,0,0,1,0,0,1.000747038,169.974229,0.908,0.9967,1.82E+03,4.14,1620,1635.2,147.4,1,q1_q17_dr25_tce,5472,4.499,0.79,297.97513,43.164909,15.419
757450,K00889.01,Kepler-75 b,1,0.999,0,0,0,0,8.884922995,169.991686,0.069,2.07004,1.61E+04,10.51,770,83.21,388.2,1,q1_q17_dr25_tce,5332,4.5,0.843,291.1376,36.577381,15.264
7585481,K00890.01,Kepler-714 b,1,1,0,0,0,0,8.09888906,176.623731,0.018,4.20241,6.91E+03,8.95,986,223.19,435.9,1,q1_q17_dr25_tce,6214,4.442,1.076,282.69952,43.272739,15.261
7663691,K00891.01,Kepler-715 b,1,1,0,0,0,0,10.00653012,176.96898,0.862,5.344,9.36E+02,3.52,876,139.21,71.9,1,q1_q17_dr25_tce,6063,4.47,1.001,283.63077,43.379398,15.063
5812701,K00012.01,Kepler-448 b,1,0.635,0,0,0,0,17.85522168,146.596466,0.075,7.41287,9.07E+03,13.16,911,163.04,915.7,1,q1_q17_dr25_tce,6823,4.308,1.367,297.45374,41.01099,11.353
8039892,K00903.01,Kepler-719 b,1,1,0,0,0,0,5.007316661,173.433997,0.344,4.2362,6.93E+03,6.96,998,234.28,431.4,1,q1_q17_dr25_tce,5865,4.563,0.827,295.53613,43.884449,15.813
8150320,K00904.01,Kepler-55 d,1,1,0,0,0,0,2.211116989,170.150139,0.69,1.6485,7.24E+02,1.85,931,177.19,42.6,1,q1_q17_dr25_tce,4500,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.02,Kepler-55 b,1,0.997,0,0,0,0,27.9541337,178.73791,0.063,3.95,9.43E+02,1.9,400,6.04,25.4,3,q1_q17_dr25_tce,4500,4.656,0.646,285.16833,44.026459,15.791
11086270,K00124.01,Kepler-110 b,1,0.415,0,0,0,0,12.69104387,137.12594,0.008,3.7727,2.52E+02,2.57,1008,244.3,60.2,1,q1_q17_dr25_tce,5869,4.024,1.626,292.92914,48.60281,12.935
7767559,K00895.01,,0,0.228,0,1,0,0,4.409409243,171.89433,0.028,3.8636,1.29E+04,10.95,1101,347.06,85.8,1,q1_q17_dr25_tce,5600,4.368,0.975,296.41019,43.455391,15.403
7825899,K00896.01,Kepler-248 c,1,1,0,0,0,0,16.23947096,175.569907,0.043,4.0374,2.59E+03,4.14,598,30.14,123.8,1,q1_q17_dr25_tce,5191,4.564,0.837,293.0614,43.58136,15.258
7825899,K00896.02,Kepler-248 b,1,1,0,0,0,0,6.308201629,174.047661,0.03,2.9785,1.33E+03,2.96,819,106.44,86.2,2,q1_q17_dr25_tce,5191,4.564,0.837,293.0614,43.58136,15.258
7849854,K00897.01,Kepler-718 b,1,1,0,0,0,0,2.052349884,169.890622,0.437,2.0778,1.43E+04,13.12,1497,1183.18,1072.1,1,q1_q17_dr25_tce,5855,4.393,1.08,299.56189,43.503559,15.257
7870390,K00898.01,Kepler-83 A b,1,1,0,0,0,0,9.7704486,175.71372,0.09,2.4517,1.90E+03,2.23,460,10.59,58,1,q1_q17_dr25_tce,3906,4.73,0.509,282.23251,43.66563,15.777
7870390,K00898.02,Kepler-83 A d,1,1,0,0,0,0,5.169804269,172.63153,0.351,2.153,1.04E+03,1.66,569,24.75,41.4,2,q1_q17_dr25_tce,3906,4.73,0.509,282.23251,43.66563,15.777
5094751,K00123.02,Kepler-109 c,1,1,0,0,0,0,21.22261195,137.57403,0.02,6.5093,3.66E+02,2.48,771,83.56,114.9,2,q1_q17_dr25_tce,5945,4.213,1.302,290.39273,40.28487,12.365
7870390,K00898.03,Kepler-83 A c,1,1,0,0,0,0,20.09017037,147.97788,0.886,4.154,1.43E+03,2.25,362,4.05,36.9,3,q1_q17_dr25_tce,3906,4.73,0.509,282.23251,43.66563,15.777
7907423,K00899.01,Kepler-249 c,1,0.999,0,0,0,0,7.11373257,174.32351,0.334,2.1764,8.08E+02,1.16,429,8.01,44.4,1,q1_q17_dr25_tce,3561,4.855,0.411,296.98505,43.65852,15.234
7907423,K00899.02,Kepler-249 b,1,0.999,0,0,0,0,3.306551643,134.37211,0.001,1.8177,5.09E+02,0.91,554,22.19,37.8,2,q1_q17_dr25_tce,3561,4.855,0.411,296.98505,43.65852,15.234
7907423,K00899.03,Kepler-249 d,1,0.998,0,0,0,0,15.36845737,147.38965,0.115,2.4714,7.56E+02,1.11,332,2.86,30.9,3,q1_q17_dr25_tce,3561,4.855,0.411,296.98505,43.65852,15.234
8490993,K00911.01,Kepler-722 b,1,1,0,0,0,0,4.093578461,171.00954,0.93,2.5833,5.39E+02,2.85,1182,461.07,36.4,1,q1_q17_dr25_tce,6077,4.471,0.999,290.26328,44.55645,15.399
8490993,K00911.02,Kepler-722 c,1,0.999,0,0,0,0,105.145959,178.367,0.964,8.593,6.85E+02,3.43,401,6.09,15.4,2,q1_q17_dr25_tce,6077,4.471,0.999,290.26328,44.55645,15.399
8505670,K00912.01,Kepler-252 c,1,1,0,0,0,0,10.8484518,171.80584,0.21,2.9993,1.68E+03,2.34,499,14.66,64.5,1,q1_q17_dr25_tce,4201,4.682,0.591,295.57935,44.545959,15.058
8505670,K00912.02,Kepler-252 b,1,1,0,0,0,0,6.66833241,137.43988,0.644,1.915,3.62E+02,1.18,587,28.06,14.2,2,q1_q17_dr25_tce,4201,4.682,0.591,295.57935,44.545959,15.058
8544996,K00913.01,Kepler-723 b,1,0.997,0,0,0,0,4.082274889,169.6375652,0.093,3.23015,1.79E+04,10.55,1016,251.48,1669.1,1,q1_q17_dr25_tce,5655,4.581,0.794,284.83047,44.658138,15.198
8150320,K00904.03,Kepler-55 c,1,1,0,0,0,0,42.1406089,139.0604,0.045,5.083,8.96E+02,1.85,349,3.49,21.6,5,q1_q17_dr25_tce,4500,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.04,Kepler-55 e,1,1,0,0,0,0,4.617490562,135.04909,0.649,2.2618,5.76E+02,1.62,728,66.47,28.1,2,q1_q17_dr25_tce,4500,4.656,0.646,285.16833,44.026459,15.791
8150320,K00904.05,Kepler-55 f,1,0.996,0,0,0,0,10.19849255,137.92067,0.714,2.4283,6.34E+02,1.75,559,23.11,21.4,4,q1_q17_dr25_tce,4500,4.656,0.646,285.16833,44.026459,15.791
8180063,K00905.01,,0,0,0,0,1,0,5.795063956,172.697467,0.949,3.2496,1.69E+03,4.33,950,192.74,119.4,1,q1_q17_dr25_tce,5865,4.563,0.827,296.50754,44.036072,15.289
8226994,K00906.01,Kepler-250 c,1,1,0,0,0,0,7.15681552,174.13511,0.45,2.5882,8.67E+02,2.47,782,88.23,47.7,1,q1_q17_dr25_tce,5029,4.494,0.838,289.59476,44.141949,15.46
8226994,K00906.02,Kepler-250 d,1,1,0,0,0,0,17.64830851,133.54533,0.653,2.0873,7.63E+02,2.43,579,26.49,23.8,2,q1_q17_dr25_tce,5029,4.494,0.838,289.59476,44.141949,15.46
8226994,K00906.03,Kepler-250 b,1,0.957,0,0,0,0,4.14810719,133.3881,0.093,2.535,1.75E+02,1.08,938,182.76,12.9,3,q1_q17_dr25_tce,5029,4.494,0.838,289.59476,44.141949,15.46
8247638,K00907.01,Kepler-251 c,1,1,0,0,0,0,16.51410989,176.11686,0.395,4.1575,9.74E+02,2.72,655,43.57,55.9,1,q1_q17_dr25_tce,5527,4.488,0.866,296.56622,44.105862,15.223
8247638,K00907.02,Kepler-251 d,1,1,0,0,0,0,30.1329298,190.38336,0.839,5.172,1.02E+03,3.14,536,19.55,44.8,2,q1_q17_dr25_tce,5527,4.488,0.866,296.56622,44.105862,15.223
8247638,K00907.03,Kepler-251 b,1,1,0,0,0,0,4.79090809,136.31106,0.11,2.603,2.51E+02,1.36,990,227.24,21.2,4,q1_q17_dr25_tce,5527,4.488,0.866,296.56622,44.105862,15.223
11086270,K00124.02,Kepler-110 c,1,1,0,0,0,0,31.71981013,142.82083,0.125,4.819,3.63E+02,3.09,743,71.97,63.1,2,q1_q17_dr25_tce,5869,4.024,1.626,292.92914,48.60281,12.935
8247638,K00907.04,Kepler-251 e,1,1,0,0,0,0,99.6415962,198.68664,0.028,4.448,9.53E+02,2.64,360,3.97,22.7,3,q1_q17_dr25_tce,5527,4.488,0.866,296.56622,44.105862,15.223
8255887,K00908.01,Kepler-720 b,1,1,0,0,0,0,4.708326451,171.446507,0.061,3.16114,7.91E+03,10.6,1162,431.02,633.4,1,q1_q17_dr25_tce,5560,4.246,1.21,298.63565,44.17094,15.113
8256049,K00909.01,,0,0,0,0,1,1,16.37198661,172.75926,9.303,3.8449,4.15E+03,540.37,438,8.71,54.5,1,q1_q17_dr25_tce,4187,4.656,0.592,298.67862,44.175499,15.654
8414716,K00910.01,Kepler-721 b,1,1,0,0,0,0,5.392026903,171.72707,0.314,2.9804,1.15E+03,2.68,850,123.33,77.4,1,q1_q17_dr25_tce,5198,4.589,0.801,284.43051,44.48053,15.651
9141746,K00929.01,Kepler-730 b,1,1,0,0,0,0,6.491682808,174.633553,0.535,4.301,7.16E+03,9.66,1062,301.54,502.3,1,q1_q17_dr25_tce,6123,4.413,1.107,285.55481,45.578861,15.649
9159275,K00930.01,,0,0,0,1,1,1,3.044770796,172.01916,1.252,10.0134,1.70E+03,24.54,1076,317.36,203.5,1,q1_q17_dr25_tce,5525,4.603,0.753,293.68494,45.51683,15.621
9166862,K00931.01,Kepler-731 b,1,0.999,0,0,0,0,3.855603916,170.6787843,0.348,3.2179,1.67E+04,13.61,1212,508.65,1173.9,1,q1_q17_dr25_tce,6033,4.46,1.046,296.39316,45.568562,15.272
9166870,K00932.01,,0,0,0,0,1,1,3.855599139,170.67957,0.864,3.183,1.03E+03,3.57,1158,425.74,90.1,1,q1_q17_dr25_tce,5936,4.501,0.965,296.39542,45.56992,15.054
11449844,K00125.01,Kepler-468 b,1,0.92,0,1,0,0,38.47876629,151.852812,0.003,5.04169,2.35E+04,13.26,484,13.01,1077.8,1,q1_q17_dr25_tce,5510,4.539,0.879,288.90222,49.370491,13.779
8605074,K00915.01,,0,0,0,1,0,0,37.60166128,194.713383,0.408,8.30604,5.91E+04,27.22,606,31.86,1667.3,1,q1_q17_dr25_tce,6140,4.354,1.096,282.30603,44.714661,15.505
8628973,K00916.01,Kepler-724 b,1,1,0,0,0,0,3.314947362,171.313058,0.799,1.8007,1.40E+03,3.94,1155,421.03,123.5,1,q1_q17_dr25_tce,5609,4.481,0.944,293.45483,44.792789,15.142
